timestamp,unix_ts,node_id,condition,temp,feels_like,humidity,pressure,wind_speed,visibility,battery_level,signal_strength,latency_ms,packet_loss_rate,seq_num
Wed May 13 22:28:47 2026,1778691527.0620615,Delhi,Haze,27.05,28.53,65,998,1.03,4000,100.00,-57.95,502.05,4.98,5138
Wed May 13 22:29:48 2026,1778691588.532101,Delhi,Haze,27.05,28.53,65,998,1.03,4000,98.89,-52.09,408.56,4.98,5142
Wed May 13 22:30:48 2026,1778691648.35456,Delhi,Haze,27.05,28.53,65,998,1.03,4000,97.89,-54.13,285.65,5.0,5145
Wed May 13 22:31:48 2026,1778691708.1795137,Delhi,Haze,27.05,28.53,65,998,1.03,4000,96.89,-57.37,193.72,4.99,5148
Wed May 13 22:32:48 2026,1778691768.8433611,Delhi,Haze,27.05,28.53,65,998,1.03,4000,95.79,-62.22,617.41,4.99,5152
Wed May 13 22:33:48 2026,1778691828.3863382,Delhi,Haze,27.05,28.53,65,998,1.03,4000,94.79,-53.11,364.77,4.99,5155
Wed May 13 22:34:49 2026,1778691889.506998,Delhi,Haze,27.05,28.53,65,998,1.03,4000,93.69,-51.32,213.83,4.98,5159
Wed May 13 22:35:49 2026,1778691949.966664,Delhi,Haze,27.05,28.53,65,998,1.03,4000,92.59,-47.99,433.8,4.98,5163
Wed May 13 22:36:51 2026,1778692011.2659547,Delhi,Haze,27.05,28.53,65,998,1.03,4000,91.48,-51.83,494.4,4.97,5167
Wed May 13 22:37:51 2026,1778692071.9836235,Delhi,Haze,27.05,28.53,65,998,1.03,4000,90.38,-58.9,66.19,4.99,5171
Wed May 13 22:38:51 2026,1778692131.42489,Delhi,Haze,28.05,29.64,61,998,2.57,4000,89.38,-52.25,1426.68,4.99,5174
Wed May 13 22:39:51 2026,1778692191.764981,Delhi,Haze,28.05,29.64,61,998,2.57,4000,88.28,-54.58,245.85,4.98,5178
Wed May 13 22:40:51 2026,1778692251.824764,Delhi,Haze,28.05,29.64,61,998,2.57,4000,87.18,-56.86,204.78,4.98,5182
Wed May 13 22:41:53 2026,1778692313.2804964,Delhi,Haze,28.05,29.64,61,998,2.57,4000,86.07,-51.27,722.6,5.0,5186
Wed May 13 22:42:53 2026,1778692373.209179,Delhi,Haze,28.05,29.64,61,998,2.57,4000,85.07,-48.08,307.11,4.99,5189
Wed May 13 22:43:53 2026,1778692433.9086556,Delhi,Haze,28.05,29.64,61,998,2.57,4000,83.97,-52.42,1459.91,5.01,5193
Wed May 13 22:44:54 2026,1778692494.8285346,Delhi,Haze,28.05,29.64,61,998,2.57,4000,82.86,-52.11,1057.01,5.0,5197
Wed May 13 22:45:55 2026,1778692555.6126382,Delhi,Haze,28.05,29.64,61,998,2.57,4000,81.76,-51.95,265.83,5.02,5201
Wed May 13 22:46:58 2026,1778692618.7596102,Delhi,Haze,28.05,29.64,61,998,2.57,4000,80.64,-57.63,778.21,5.02,5205
Wed May 13 22:48:01 2026,1778692681.3470736,Delhi,Haze,28.05,29.64,61,998,2.57,4000,79.53,-60.81,788.65,5.01,5209
Wed May 13 22:48:59 2026,1778692739.712624,Delhi,Haze,28.05,29.64,61,998,2.57,4000,78.54,-43.86,497.05,5.01,5212
Wed May 13 22:50:02 2026,1778692802.899155,Delhi,Haze,28.05,29.64,61,998,2.57,4000,77.42,-55.86,671.84,5.0,5216
Wed May 13 22:51:01 2026,1778692861.551396,Delhi,Haze,28.05,29.64,61,998,2.57,4000,76.43,-48.4,597.75,5.0,5219
Wed May 13 22:52:04 2026,1778692924.4397228,Delhi,Haze,28.05,29.64,61,998,2.57,4000,75.31,-52.09,114.56,5.02,5223
Wed May 13 22:53:04 2026,1778692984.164142,Delhi,Haze,28.05,29.64,61,998,2.57,4000,74.31,-57.73,311.22,5.01,5226
Wed May 13 22:54:13 2026,1778693053.6190803,Delhi,Haze,28.05,29.64,61,998,2.57,4000,73.17,-55.59,719.59,5.01,5230
Wed May 13 22:55:10 2026,1778693110.0889182,Delhi,Haze,28.05,29.64,61,998,2.57,4000,72.18,-63.77,691.28,5.01,5233
Wed May 13 22:56:06 2026,1778693166.918641,Delhi,Haze,28.05,29.64,61,998,2.57,4000,71.20,-52.08,136.18,5.0,5236
Wed May 13 22:57:06 2026,1778693226.745358,Delhi,Haze,28.05,29.64,61,998,2.57,4000,70.20,-58.06,722.34,5.0,5239
Wed May 13 22:58:08 2026,1778693288.1200027,Delhi,Haze,28.05,29.64,61,998,2.57,4000,69.09,-53.16,500.54,5.0,5243
Wed May 13 22:59:10 2026,1778693350.3643548,Delhi,Haze,28.05,29.64,61,998,2.57,4000,67.98,-54.8,542.75,4.99,5247
Wed May 13 23:00:08 2026,1778693408.341565,Delhi,Haze,28.05,29.64,61,998,2.57,4000,66.99,-54.89,377.95,4.99,5250
Wed May 13 23:01:09 2026,1778693469.478375,Delhi,Haze,28.05,29.64,61,998,2.57,4000,65.89,-57.01,56.21,4.99,5254
Wed May 13 23:03:10 2026,1778693590.2116504,Delhi,Haze,28.05,29.64,61,998,2.57,4000,64.18,-51.94,578.77,4.98,5261
Wed May 13 23:04:12 2026,1778693652.2273948,Delhi,Haze,28.05,29.64,61,998,2.57,4000,63.07,-57.49,344.63,4.98,5265
Wed May 13 23:05:12 2026,1778693712.1059072,Delhi,Haze,28.05,29.64,61,998,2.57,4000,62.07,-55.47,569.46,4.97,5268
Wed May 13 23:06:13 2026,1778693773.13623,Delhi,Haze,28.05,29.64,61,998,2.57,4000,60.97,-54.15,697.85,4.97,5272
Wed May 13 23:07:11 2026,1778693831.8242483,Delhi,Haze,28.05,29.64,61,998,2.57,4000,59.98,-55.61,358.81,4.97,5275
Wed May 13 23:08:12 2026,1778693892.6213503,Delhi,Haze,28.05,29.64,61,998,2.57,4000,58.87,-52.83,172.99,4.96,5279
Wed May 13 23:09:14 2026,1778693954.9500933,Delhi,Haze,28.05,29.64,61,999,4.12,4000,57.76,-55.96,162.06,4.96,5283
Wed May 13 23:10:13 2026,1778694013.2245317,Delhi,Haze,28.05,29.64,61,999,4.12,4000,56.77,-56.04,774.53,4.96,5286
Wed May 13 23:11:16 2026,1778694076.3053868,Delhi,Haze,28.05,29.64,61,999,4.12,4000,55.65,-57.24,594.48,4.95,5290
Wed May 13 23:12:15 2026,1778694135.9108112,Delhi,Haze,28.05,29.64,61,999,4.12,4000,54.66,-53.05,697.44,4.95,5293
Wed May 13 23:13:15 2026,1778694195.5544796,Delhi,Haze,28.05,29.64,61,999,4.12,4000,53.66,-49.65,445.12,4.95,5296
Wed May 13 23:14:17 2026,1778694257.3674183,Delhi,Haze,28.05,29.64,61,999,4.12,4000,52.55,-54.91,701.84,4.96,5300
Wed May 13 23:15:17 2026,1778694317.8839135,Delhi,Haze,28.05,29.64,61,999,4.12,4000,51.45,-55.13,114.64,4.96,5304
Wed May 13 23:16:20 2026,1778694380.6933374,Delhi,Haze,28.05,29.64,61,999,4.12,4000,50.33,-51.65,645.88,4.96,5308
Wed May 13 23:17:21 2026,1778694441.0773022,Delhi,Haze,28.05,29.64,61,999,4.12,4000,49.23,-56.22,463.17,4.95,5312
Wed May 13 23:18:22 2026,1778694502.901628,Delhi,Haze,28.05,29.64,61,999,4.12,4000,48.12,-55.95,753.45,4.95,5316
Wed May 13 23:19:23 2026,1778694563.5705142,Delhi,Haze,28.05,29.64,61,999,4.12,4000,47.02,-52.51,311.65,4.96,5320
Wed May 13 23:20:23 2026,1778694623.535395,Delhi,Haze,28.05,29.64,61,999,4.12,4000,46.02,-52.39,333.65,4.96,5323
Wed May 13 23:22:25 2026,1778694745.0197916,Delhi,Haze,28.05,29.64,61,999,4.12,4000,44.31,-56.69,561.38,4.95,5330
Wed May 13 23:23:24 2026,1778694804.1471798,Delhi,Haze,28.05,29.64,61,999,4.12,4000,43.31,-52.83,1466.41,4.95,5333
Wed May 13 23:24:26 2026,1778694866.807015,Delhi,Haze,28.05,29.64,61,999,4.12,4000,42.20,-56.97,275.56,4.95,5337
Wed May 13 23:25:26 2026,1778694926.342115,Delhi,Haze,28.05,29.64,61,999,4.12,4000,41.20,-52.07,284.93,4.94,5340
Wed May 13 23:26:25 2026,1778694985.8402524,Delhi,Haze,28.05,29.64,61,999,4.12,4000,40.21,-55.19,421.91,4.94,5343
Wed May 13 23:27:25 2026,1778695045.9700036,Delhi,Haze,28.05,29.64,61,999,4.12,4000,39.11,-56.03,716.78,4.94,5347
Wed May 13 23:28:29 2026,1778695109.5491235,Delhi,Haze,28.05,29.64,61,999,4.12,4000,37.99,-55.48,1396.92,4.93,5351
Wed May 13 23:29:26 2026,1778695166.7080264,Delhi,Haze,28.05,29.64,61,999,4.12,4000,37.00,-54.8,703.83,4.93,5354
Wed May 13 23:30:28 2026,1778695228.0586114,Delhi,Haze,28.05,29.64,61,999,4.12,4000,35.90,-56.39,982.09,4.93,5358
Wed May 13 23:31:32 2026,1778695292.1536682,Delhi,Haze,28.05,29.64,61,999,4.12,4000,34.77,-58.43,686.33,4.92,5362
Wed May 13 23:32:29 2026,1778695349.4103875,Delhi,Haze,28.05,29.64,61,999,4.12,4000,33.79,-53.61,366.98,4.94,5365
Wed May 13 23:33:28 2026,1778695408.8260653,Delhi,Haze,28.05,29.64,61,999,4.12,4000,32.79,-48.72,720.9,4.94,5368
Wed May 13 23:34:33 2026,1778695473.3007815,Delhi,Haze,28.05,29.64,61,999,4.12,4000,31.67,-57.57,162.42,4.93,5372
Wed May 13 23:35:31 2026,1778695531.6657076,Delhi,Haze,28.05,29.64,61,999,4.12,4000,30.68,-58.54,1336.14,4.93,5375
Wed May 13 23:36:30 2026,1778695590.411986,Delhi,Haze,28.05,29.64,61,999,4.12,4000,29.68,-52.37,643.09,4.95,5378
Wed May 13 23:37:31 2026,1778695651.113088,Delhi,Haze,28.05,29.64,61,999,4.12,4000,28.58,-53.47,202.18,4.94,5382
Wed May 13 23:38:31 2026,1778695711.7125018,Delhi,Haze,28.05,29.64,61,999,4.12,4000,27.48,-57.63,582.75,4.96,5386
Wed May 13 23:39:33 2026,1778695773.3022144,Delhi,Haze,28.05,29.64,61,999,4.12,4000,26.37,-55.89,610.17,4.95,5390
Wed May 13 23:40:35 2026,1778695835.2640026,Delhi,Haze,28.05,29.2,57,999,4.12,4000,25.26,-60.06,212.78,4.95,5394
Wed May 13 23:41:35 2026,1778695895.7805598,Delhi,Haze,28.05,29.2,57,999,4.12,4000,24.16,-56.2,148.01,4.95,5398
Wed May 13 23:42:36 2026,1778695956.7841473,Delhi,Haze,28.05,29.2,57,999,4.12,4000,23.05,-54.66,618.84,4.96,5402
Wed May 13 23:43:36 2026,1778696016.0627596,Delhi,Haze,28.05,29.2,57,999,4.12,4000,22.05,-52.23,87.36,4.96,5405
Wed May 13 23:44:36 2026,1778696076.87124,Delhi,Haze,28.05,29.2,57,999,4.12,4000,20.95,-53.31,538.93,4.96,5409
Wed May 13 23:45:37 2026,1778696137.7749074,Delhi,Haze,28.05,29.2,57,999,4.12,4000,19.85,-57.43,147.33,4.95,5413
Wed May 13 23:46:38 2026,1778696198.211227,Delhi,Haze,28.05,29.2,57,999,4.12,4000,18.74,-58.1,698.68,4.95,5417
Wed May 13 23:47:38 2026,1778696258.561736,Delhi,Haze,28.05,29.2,57,999,4.12,4000,17.64,-51.05,733.38,4.94,5421
Wed May 13 23:48:39 2026,1778696319.252596,Delhi,Haze,28.05,29.2,57,999,4.12,4000,16.54,-55.69,733.51,4.94,5425
Wed May 13 23:49:54 2026,1778696394.7126818,Delhi,Haze,28.05,29.2,57,999,4.12,4000,15.36,-58.47,208.04,4.96,5429
Wed May 13 23:50:40 2026,1778696440.854962,Delhi,Haze,28.05,29.2,57,999,4.12,4000,14.43,-51.39,736.59,4.95,5432
Wed May 13 23:51:40 2026,1778696500.4422195,Delhi,Haze,28.05,29.2,57,999,4.12,4000,13.43,-50.72,490.27,4.95,5435
Wed May 13 23:52:39 2026,1778696559.6208625,Delhi,Haze,28.05,29.2,57,999,4.12,4000,12.44,-60.05,1217.02,4.95,5438
Wed May 13 23:53:40 2026,1778696620.46538,Delhi,Haze,28.05,29.2,57,999,4.12,4000,11.33,-53.57,545.3,4.94,5442
Wed May 13 23:54:40 2026,1778696680.2715917,Delhi,Haze,28.05,29.2,57,999,4.12,4000,10.33,-56.23,175.94,4.94,5445
Thu May 14 12:46:45 2026,1778743005.3967435,Delhi,Clouds,37.05,36.51,25,1001,2.57,6000,100.00,-57.63,703.01,5.31,2318
Thu May 14 12:47:45 2026,1778743065.6099055,Delhi,Clouds,37.05,36.51,25,1001,2.57,6000,98.90,-48.56,241.38,5.3,2322
Thu May 14 12:49:46 2026,1778743186.9772174,Delhi,Clouds,37.05,36.51,25,1001,2.57,6000,97.19,-48.73,217.12,5.28,2329
Thu May 14 12:50:48 2026,1778743248.0041242,Delhi,Clouds,37.05,36.51,25,1001,2.57,6000,96.09,-53.21,376.26,5.27,2333
Thu May 14 12:51:48 2026,1778743308.1272848,Delhi,Clouds,37.05,36.51,25,1001,2.57,6000,94.99,-54.52,150.31,5.27,2337
Thu May 14 12:52:47 2026,1778743367.5795405,Delhi,Clouds,37.05,36.51,25,1001,2.57,6000,93.99,-51.23,606.32,5.26,2340
Thu May 14 12:53:48 2026,1778743428.12263,Delhi,Clouds,37.05,36.51,25,1001,2.57,6000,92.89,-55.05,714.39,5.25,2344
Thu May 14 12:54:48 2026,1778743488.1355362,Delhi,Clouds,37.05,36.51,25,1001,2.57,6000,91.79,-57.76,274.84,5.24,2348
Thu May 14 12:55:48 2026,1778743548.2972383,Delhi,Clouds,37.05,36.51,25,1001,2.57,6000,90.69,-55.36,700.69,5.23,2352
Thu May 14 12:56:48 2026,1778743608.786586,Delhi,Clouds,37.05,36.51,25,1001,2.57,6000,89.58,-58.08,334.95,5.22,2356
Thu May 14 12:57:49 2026,1778743669.1291506,Delhi,Clouds,37.05,36.51,25,1001,2.57,6000,88.48,-55.34,343.12,5.21,2360
Thu May 14 12:59:50 2026,1778743790.7785325,Delhi,Clouds,37.05,36.51,25,1001,2.57,6000,86.77,-52.64,877.25,5.2,2367
Thu May 14 13:00:50 2026,1778743850.6434443,Delhi,Clouds,37.05,36.51,25,1001,2.57,6000,85.77,-56.65,1168.68,5.23,2370
Thu May 14 13:01:50 2026,1778743910.9357224,Delhi,Clouds,37.05,36.51,25,1001,2.57,6000,84.67,-51.86,629.08,5.23,2374
Thu May 14 13:04:52 2026,1778744092.583327,Delhi,Clouds,37.05,36.51,25,1001,2.57,6000,82.36,-55.58,516.68,5.29,2384
Thu May 14 13:05:52 2026,1778744152.8557446,Delhi,Clouds,37.05,36.51,25,1001,2.57,6000,81.26,-52.33,685.04,5.28,2388
Thu May 14 13:06:53 2026,1778744213.0404463,Delhi,Haze,38.05,37.44,23,999,2.06,5000,80.16,-57.61,369.92,5.27,2392
Thu May 14 13:07:53 2026,1778744273.0961735,Delhi,Haze,38.05,37.44,23,999,2.06,5000,79.06,-52.18,724.2,5.26,2396
Thu May 14 13:08:53 2026,1778744333.6795647,Delhi,Haze,38.05,37.44,23,999,2.06,5000,77.96,-51.81,286.25,5.25,2400
Thu May 14 13:09:54 2026,1778744394.9600906,Delhi,Haze,38.05,37.44,23,999,2.06,5000,76.85,-57.72,554.63,5.29,2404
Thu May 14 13:11:56 2026,1778744516.0268514,Delhi,Haze,38.05,37.44,23,999,2.06,5000,75.15,-54.27,75.01,5.27,2411
Thu May 14 13:12:55 2026,1778744575.7316403,Delhi,Haze,38.05,37.44,23,999,2.06,5000,74.15,-54.61,557.6,5.26,2414
Thu May 14 13:13:55 2026,1778744635.8557734,Delhi,Haze,38.05,37.44,23,999,2.06,5000,73.05,-52.68,650.12,5.3,2418
Thu May 14 13:14:57 2026,1778744697.1346216,Delhi,Haze,38.05,37.44,23,999,2.06,5000,71.94,-46.67,777.21,5.33,2422
Thu May 14 13:18:58 2026,1778744938.6731513,Delhi,Haze,38.05,37.44,23,999,2.06,5000,69.03,-50.63,235.87,5.38,2435
Thu May 14 13:19:57 2026,1778744997.2910516,Delhi,Haze,38.05,37.44,23,999,2.06,5000,68.04,-53.06,451.32,5.38,2438
Thu May 14 13:21:59 2026,1778745119.9406056,Delhi,Haze,38.05,37.44,23,999,2.06,5000,66.33,-55.46,619.83,5.36,2445
Thu May 14 13:22:59 2026,1778745179.5606525,Delhi,Haze,38.05,37.44,23,999,2.06,5000,65.33,-57.11,178.93,5.35,2448
Thu May 14 13:23:59 2026,1778745239.6649406,Delhi,Haze,38.05,37.44,23,999,2.06,5000,64.23,-61.41,510.43,5.34,2452
Thu May 14 13:25:00 2026,1778745300.026544,Delhi,Haze,38.05,37.44,23,999,2.06,5000,63.13,-53.4,153.26,5.34,2456
Thu May 14 13:26:00 2026,1778745360.3019507,Delhi,Haze,38.05,37.44,23,999,2.06,5000,62.03,-58.53,460.09,5.33,2460
Thu May 14 13:27:01 2026,1778745421.8874507,Delhi,Haze,38.05,37.44,23,999,2.06,5000,60.92,-55.5,446.31,5.32,2464
Thu May 14 13:28:03 2026,1778745483.1957872,Delhi,Haze,38.05,37.44,23,999,2.06,5000,59.81,-50.73,840.43,5.31,2468
Thu May 14 13:29:02 2026,1778745542.2950504,Delhi,Haze,38.05,37.44,23,999,2.06,5000,58.82,-54.59,498.39,5.3,2471
Thu May 14 13:30:02 2026,1778745602.4130716,Delhi,Haze,38.05,37.44,23,999,2.06,5000,57.71,-55.88,798.46,5.3,2475
Thu May 14 13:31:03 2026,1778745663.0655687,Delhi,Haze,38.05,37.44,23,999,2.06,5000,56.61,-50.3,276.84,5.29,2479
Thu May 14 13:35:06 2026,1778745906.7042356,Delhi,Haze,38.05,37.44,23,999,2.06,5000,53.69,-54.57,289.65,5.3,2492
Thu May 14 13:36:06 2026,1778745966.1837568,Delhi,Haze,38.05,37.44,23,999,2.06,5000,52.70,-55.57,551.16,5.33,2495
Thu May 14 13:37:07 2026,1778746027.7736597,Delhi,Haze,38.05,37.44,23,999,2.06,5000,51.59,-53.6,296.44,5.32,2499
Thu May 14 13:38:08 2026,1778746088.285249,Delhi,Haze,38.05,37.44,23,999,2.06,5000,50.49,-47.62,722.86,5.32,2503
Thu May 14 13:40:08 2026,1778746208.03492,Delhi,Haze,38.05,37.44,23,999,2.06,5000,48.89,-54.5,67.84,5.34,2509
Thu May 14 13:41:08 2026,1778746268.2199204,Delhi,Haze,38.05,37.44,23,999,2.06,5000,47.79,-50.45,100.13,5.33,2513
Thu May 14 13:42:08 2026,1778746328.3713665,Delhi,Haze,38.05,37.44,23,999,2.06,5000,46.69,-55.06,666.17,5.33,2517
Thu May 14 13:43:10 2026,1778746390.3678284,Delhi,Haze,38.05,37.44,23,999,2.06,5000,45.58,-50.58,219.24,5.32,2521
Thu May 14 13:44:10 2026,1778746450.2631192,Delhi,Haze,38.05,37.44,23,999,2.06,5000,44.58,-57.44,606.92,5.31,2524
Thu May 14 13:45:11 2026,1778746511.1918173,Delhi,Haze,38.05,37.44,23,999,2.06,5000,43.47,-53.35,466.02,5.3,2528
Thu May 14 13:46:11 2026,1778746571.6462705,Delhi,Haze,38.05,37.44,23,999,2.06,5000,42.37,-55.04,50.96,5.29,2532
Thu May 14 13:47:11 2026,1778746631.174177,Delhi,Haze,38.05,37.44,23,999,2.06,5000,41.37,-55.28,303.94,5.33,2535
Thu May 14 13:48:12 2026,1778746692.1327703,Delhi,Haze,38.05,37.44,23,999,2.06,5000,40.27,-54.86,190.99,5.32,2539
Thu May 14 13:49:13 2026,1778746753.76872,Delhi,Haze,38.05,37.44,23,999,2.06,5000,39.16,-55.88,403.83,5.31,2543
Thu May 14 13:50:14 2026,1778746814.5096362,Delhi,Haze,38.05,37.44,23,999,2.06,5000,38.05,-55.03,350.22,5.34,2547
Thu May 14 13:51:16 2026,1778746876.9331162,Delhi,Haze,38.05,37.44,23,999,2.06,5000,36.94,-51.77,501.52,5.33,2551
Thu May 14 13:52:16 2026,1778746936.1149287,Delhi,Haze,38.05,37.44,23,999,2.06,5000,35.95,-53.21,141.45,5.33,2554
Thu May 14 13:53:17 2026,1778746997.736247,Delhi,Haze,38.05,37.44,23,999,2.06,5000,34.84,-60.23,106.64,5.32,2558
Thu May 14 13:54:16 2026,1778747056.9221964,Delhi,Haze,38.05,37.44,23,999,2.06,5000,33.84,-55.12,496.76,5.31,2561
Thu May 14 13:55:18 2026,1778747118.5833795,Delhi,Haze,38.05,37.44,23,999,2.06,5000,32.73,-58.53,269.74,5.3,2565
Thu May 14 13:56:19 2026,1778747179.903107,Delhi,Haze,38.05,37.44,23,999,2.06,5000,31.63,-53.21,491.83,5.3,2569
Thu May 14 13:57:21 2026,1778747241.2957697,Delhi,Haze,38.05,37.44,23,999,2.06,5000,30.52,-50.09,574.24,5.29,2573
Thu May 14 13:58:21 2026,1778747301.5030816,Delhi,Haze,38.05,37.44,23,999,2.06,5000,29.42,-57.87,468.55,5.28,2577
Thu May 14 13:59:21 2026,1778747361.2069857,Delhi,Haze,38.05,37.44,23,999,2.06,5000,28.42,-49.53,74.71,5.27,2580
Thu May 14 14:00:22 2026,1778747422.032357,Delhi,Haze,38.05,37.44,23,999,2.06,5000,27.32,-61.54,609.07,5.27,2584
Thu May 14 14:02:23 2026,1778747543.3124678,Delhi,Haze,38.05,37.44,23,999,2.06,5000,25.61,-53.33,284.61,5.25,2591
Thu May 14 14:03:23 2026,1778747603.9553554,Delhi,Haze,38.05,37.44,23,999,2.06,5000,24.51,-48.76,470.18,5.24,2595
Thu May 14 14:04:24 2026,1778747664.6124604,Delhi,Haze,38.05,37.44,23,999,2.06,5000,23.40,-55.06,429.13,5.23,2599
Thu May 14 14:05:25 2026,1778747725.4273138,Delhi,Haze,38.05,37.44,23,999,2.06,5000,22.30,-54.28,480.3,5.23,2603
Thu May 14 14:07:25 2026,1778747845.934659,Delhi,Haze,38.05,37.44,23,999,2.06,5000,20.60,-54.29,783.09,5.21,2610
Thu May 14 14:08:25 2026,1778747905.9385335,Delhi,Haze,38.05,37.44,23,998,2.06,5000,19.50,-53.62,298.63,5.24,2614
Thu May 14 14:09:27 2026,1778747967.3575995,Delhi,Haze,38.05,37.44,23,998,2.06,5000,18.39,-55.65,133.22,5.24,2618
Thu May 14 14:10:27 2026,1778748027.8570533,Delhi,Haze,38.05,37.44,23,998,2.06,5000,17.29,-54.16,172.29,5.23,2622
Thu May 14 14:11:27 2026,1778748087.5629787,Delhi,Haze,38.05,37.44,23,998,2.06,5000,16.29,-51.32,342.18,5.22,2625
Thu May 14 14:13:29 2026,1778748209.4552426,Delhi,Haze,38.05,37.44,23,998,2.06,5000,14.58,-58.3,466.01,5.21,2632
Thu May 14 14:14:30 2026,1778748270.0980265,Delhi,Haze,38.05,37.44,23,998,2.06,5000,13.48,-56.22,917.34,5.2,2636
Thu May 14 14:15:31 2026,1778748331.8964374,Delhi,Haze,38.05,37.44,23,998,2.06,5000,12.37,-56.72,578.04,5.19,2640
Thu May 14 14:16:31 2026,1778748391.2551212,Delhi,Haze,38.05,37.44,23,998,2.06,5000,11.37,-54.29,1210.79,5.19,2643
Thu May 14 14:17:30 2026,1778748450.7686868,Delhi,Haze,38.05,37.44,23,998,2.06,5000,10.37,-51.69,51.99,5.18,2646
Thu May 14 14:18:32 2026,1778748512.677946,Delhi,Haze,39.05,39.21,24,998,2.57,5000,9.26,-54.08,705.46,5.17,2650
Thu May 14 14:19:32 2026,1778748572.7541108,Delhi,Haze,39.05,39.21,24,998,2.57,5000,8.16,-52.43,155.73,5.16,2654
Thu May 14 15:15:14 2026,1778751914.6619062,Delhi,Haze,39.05,38.61,22,997,1.03,5000,100.00,-55.15,552.39,4.76,169
Thu May 14 15:17:23 2026,1778752043.2803073,Delhi,Haze,39.05,38.61,22,997,1.03,5000,98.26,-50.73,480.48,4.57,176
Thu May 14 15:18:20 2026,1778752100.8465786,Delhi,Haze,39.05,38.61,22,997,1.03,5000,97.27,-58.25,53.77,4.49,179
Thu May 14 15:19:18 2026,1778752158.5303614,Delhi,Haze,39.05,38.61,22,997,1.03,5000,96.28,-56.74,564.44,4.42,182
Thu May 14 15:20:19 2026,1778752219.029516,Delhi,Haze,39.05,38.61,22,997,1.03,5000,95.18,-56.93,475.44,4.32,186
Thu May 14 15:21:22 2026,1778752282.1802237,Delhi,Haze,39.05,38.61,22,997,1.03,5000,94.06,-55.03,625.96,4.23,190
Thu May 14 15:22:18 2026,1778752338.500077,Delhi,Haze,39.05,38.61,22,997,1.03,5000,93.08,-55.68,491.28,4.17,193
Thu May 14 15:23:20 2026,1778752400.2359686,Delhi,Haze,39.05,38.61,22,997,1.03,5000,91.97,-56.72,598.81,4.08,197
Thu May 14 15:24:20 2026,1778752460.6492004,Delhi,Haze,39.05,38.61,22,997,1.03,5000,90.87,-55.03,488.56,4.0,201
Thu May 14 15:25:22 2026,1778752522.911154,Delhi,Haze,39.05,38.61,22,997,1.03,5000,89.76,-56.9,55.63,3.92,205
Thu May 14 15:26:27 2026,1778752587.5426147,Delhi,Haze,39.05,38.61,22,997,1.03,5000,88.64,-56.6,229.64,3.85,209
Thu May 14 15:27:22 2026,1778752642.3783062,Delhi,Haze,39.05,38.61,22,997,1.03,5000,87.66,-54.21,210.32,3.79,212
Thu May 14 15:28:22 2026,1778752702.435753,Delhi,Haze,39.05,38.61,22,997,1.03,5000,86.56,-48.65,458.48,3.72,216
Thu May 14 15:29:22 2026,1778752762.779436,Delhi,Haze,39.05,38.61,22,997,1.03,5000,85.46,-55.6,656.82,3.65,220
Thu May 14 15:47:30 2026,1778753850.6126628,Delhi,Haze,39.05,39.21,24,997,1.03,5000,100.00,-54.27,581.26,1.82,56
Thu May 14 15:48:31 2026,1778753911.3595784,Delhi,Haze,39.05,39.21,24,997,1.03,5000,98.90,-55.39,84.39,1.69,60
Thu May 14 15:49:34 2026,1778753974.3513167,Delhi,Haze,39.05,39.21,24,997,1.03,5000,97.78,-57.94,1054.36,1.59,64
Thu May 14 15:50:34 2026,1778754034.1459394,Delhi,Haze,39.05,39.21,24,997,1.03,5000,96.78,-55.25,641.8,1.52,67
Thu May 14 15:51:34 2026,1778754094.6845958,Delhi,Haze,39.05,39.21,24,997,1.03,5000,95.68,-53.93,583.98,1.43,71
Thu May 14 15:52:33 2026,1778754153.2313523,Delhi,Haze,39.05,39.21,24,997,1.03,5000,94.69,-55.59,252.87,1.37,74
Thu May 14 15:53:35 2026,1778754215.0638845,Delhi,Haze,39.05,39.21,24,997,1.03,5000,93.58,-54.88,110.96,1.3,78
Thu May 14 15:54:36 2026,1778754276.0532284,Delhi,Haze,39.05,39.21,24,997,1.03,5000,92.47,-56.56,432.17,2.47,82
Thu May 14 15:55:36 2026,1778754336.5422986,Delhi,Haze,39.05,39.21,24,997,1.03,5000,91.37,-50.72,766.2,2.35,86
Thu May 14 15:56:36 2026,1778754396.750172,Delhi,Haze,39.05,39.21,24,997,1.03,5000,90.27,-53.9,277.0,2.25,90
Thu May 14 15:57:37 2026,1778754457.2919338,Delhi,Haze,39.05,39.21,24,997,1.03,5000,89.17,-52.26,188.87,2.15,94
Thu May 14 15:58:37 2026,1778754517.2172792,Delhi,Haze,39.05,39.21,24,997,1.03,5000,88.17,-57.61,298.91,2.08,97
Thu May 14 15:59:36 2026,1778754576.420401,Delhi,Haze,39.05,39.21,24,997,1.03,5000,87.17,-56.98,331.01,3.03,100
Thu May 14 16:00:38 2026,1778754638.2211208,Delhi,Haze,39.05,39.21,24,997,1.03,5000,86.06,-52.69,207.27,2.91,104
Thu May 14 16:02:42 2026,1778754762.1601224,Delhi,Haze,39.05,39.21,24,997,1.03,5000,84.34,-55.18,372.09,3.64,111
Thu May 14 16:03:41 2026,1778754821.130505,Delhi,Haze,39.05,39.21,24,997,1.03,5000,83.35,-56.27,485.56,3.54,114
